연도,시도,회사,용도,수요가수,공급량
2014,서울,대륜,개별난방용,393994.0,259240.0
2014,서울,대륜,냉난방용,471.0,11201.0
2014,서울,대륜,산업용,159.0,3197.0
2014,서울,대륜,수송용,8.0,61116.0
2014,서울,대륜,업무난방용,4473.0,23140.0
2014,서울,대륜,연료전지용,,
2014,서울,대륜,열병합용,6.0,4341.0
2014,서울,대륜,일반용1,13827.0,40295.0
2014,서울,대륜,일반용2,153.0,8608.0
2014,서울,대륜,집단에너지용,7.0,68670.0
2014,서울,대륜,취사용,142195.0,61379.0
2014,서울,서울,개별난방용,1267801.0,764536.0
2014,서울,서울,냉난방용,1800.0,75127.0
2014,서울,서울,산업용,90.0,5778.0
2014,서울,서울,수송용,8.0,73449.0
2014,서울,서울,업무난방용,50409.0,78881.0
2014,서울,서울,연료전지용,,
2014,서울,서울,열병합용,122.0,9656.0
2014,서울,서울,일반용1,62833.0,181895.0
2014,서울,서울,일반용2,495.0,20394.0
2014,서울,서울,집단에너지용,6.0,105365.0
2014,서울,서울,취사용,241145.0,149129.0
2014,서울,예스코,개별난방용,840882.0,490323.0
2014,서울,예스코,냉난방용,1572.0,80439.0
2014,서울,예스코,산업용,1578.0,13083.0
2014,서울,예스코,수송용,7.0,45114.0
2014,서울,예스코,업무난방용,13458.0,83960.0
2014,서울,예스코,연료전지용,,
2014,서울,예스코,열병합용,32.0,6547.0
2014,서울,예스코,일반용1,43752.0,154468.0
2014,서울,예스코,일반용2,368.0,21168.0
2014,서울,예스코,집단에너지용,19.0,5056.0
2014,서울,예스코,취사용,43293.0,98920.0
2014,서울,코원ES,개별난방용,506765.0,311774.0
2014,서울,코원ES,냉난방용,2090.0,91774.0
2014,서울,코원ES,산업용,49.0,6141.0
2014,서울,코원ES,수송용,6.0,60920.0
2014,서울,코원ES,업무난방용,22084.0,85613.0
2014,서울,코원ES,연료전지용,,
2014,서울,코원ES,열병합용,126.0,48683.0
2014,서울,코원ES,일반용1,31325.0,138271.0
2014,서울,코원ES,일반용2,251.0,15612.0
2014,서울,코원ES,집단에너지용,20.0,86974.0
2014,서울,코원ES,취사용,232015.0,76452.0
2014,세종,중부,개별난방용,24836.0,11617.0
2014,세종,중부,냉난방용,51.0,982.0
2014,세종,중부,산업용,45.0,33433.0
2014,세종,중부,수송용,0.0,0.0
2014,세종,중부,업무난방용,219.0,469.0
2014,세종,중부,연료전지용,,
2014,세종,중부,열병합용,0.0,0.0
2014,세종,중부,일반용1,661.0,1592.0
2014,세종,중부,일반용2,316.0,1671.0
2014,세종,중부,집단에너지용,1.0,606.0
2014,세종,중부,취사용,18652.0,3930.0
2014,세종,충청ES,개별난방용,1831.0,823.0
2014,세종,충청ES,냉난방용,0.0,0.0
2014,세종,충청ES,산업용,10.0,13830.0
2014,세종,충청ES,수송용,0.0,0.0
2014,세종,충청ES,업무난방용,9.0,32.0
2014,세종,충청ES,연료전지용,,
2014,세종,충청ES,열병합용,0.0,0.0
2014,세종,충청ES,일반용1,60.0,134.0
2014,세종,충청ES,일반용2,0.0,0.0
2014,세종,충청ES,집단에너지용,0.0,0.0
2014,세종,충청ES,취사용,0.0,0.0
2014,울산,경동,개별난방용,388657.0,211084.0
2014,울산,경동,냉난방용,247.0,8432.0
2014,울산,경동,산업용,364.0,2064168.0
2014,울산,경동,수송용,5.0,34590.0
2014,울산,경동,업무난방용,2733.0,9282.0
2014,울산,경동,연료전지용,,
2014,울산,경동,열병합용,3.0,369.0
2014,울산,경동,일반용1,13726.0,41192.0
2014,울산,경동,일반용2,207.0,10253.0
2014,울산,경동,집단에너지용,0.0,0.0
2014,울산,경동,취사용,5901.0,52375.0
2014,인천,삼천리,개별난방용,280827.0,151437.0
2014,인천,삼천리,냉난방용,235.0,8893.0
2014,인천,삼천리,산업용,577.0,331286.0
2014,인천,삼천리,수송용,7.0,46689.0
2014,인천,삼천리,업무난방용,3282.0,15596.0
2014,인천,삼천리,연료전지용,,
2014,인천,삼천리,열병합용,30.0,2644.0
2014,인천,삼천리,일반용1,7845.0,34564.0
2014,인천,삼천리,일반용2,142.0,7798.0
2014,인천,삼천리,집단에너지용,11.0,23781.0
2014,인천,삼천리,취사용,78991.0,37211.0
2014,인천,인천,개별난방용,531551.0,293123.0
2014,인천,인천,냉난방용,398.0,16066.0
2014,인천,인천,산업용,231.0,272887.0
2014,인천,인천,수송용,8.0,57671.0
2014,인천,인천,업무난방용,11442.0,25998.0
2014,인천,인천,연료전지용,,
2014,인천,인천,열병합용,5.0,1314.0
2014,인천,인천,일반용1,12764.0,51688.0
2014,인천,인천,일반용2,267.0,27054.0
2014,인천,인천,집단에너지용,0.0,0.0
2014,인천,인천,취사용,125893.0,74228.0
2014,전남,대화,개별난방용,61785.0,28712.0
2014,전남,대화,냉난방용,42.0,1598.0
2014,전남,대화,산업용,81.0,93294.0
2014,전남,대화,수송용,2.0,8189.0
2014,전남,대화,업무난방용,461.0,2281.0
2014,전남,대화,연료전지용,,
2014,전남,대화,열병합용,1.0,1009.0
2014,전남,대화,일반용1,1063.0,3225.0
2014,전남,대화,일반용2,27.0,3994.0
2014,전남,대화,집단에너지용,2.0,10176.0
2014,전남,대화,취사용,6624.0,9349.0
2014,전남,목포,개별난방용,89587.0,40295.0
2014,전남,목포,냉난방용,111.0,3435.0
2014,전남,목포,산업용,143.0,33742.0
2014,전남,목포,수송용,1.0,6737.0
2014,전남,목포,업무난방용,246.0,1578.0
2014,전남,목포,연료전지용,,
2014,전남,목포,열병합용,1.0,101.0
2014,전남,목포,일반용1,2348.0,8621.0
2014,전남,목포,일반용2,24.0,2947.0
2014,전남,목포,집단에너지용,0.0,0.0
2014,전남,목포,취사용,8797.0,10586.0
2014,전남,전남,개별난방용,118492.0,59004.0
2014,전남,전남,냉난방용,145.0,3722.0
2014,전남,전남,산업용,139.0,116518.0
2014,전남,전남,수송용,2.0,7123.0
2014,전남,전남,업무난방용,961.0,3053.0
2014,전남,전남,연료전지용,,
2014,전남,전남,열병합용,0.0,0.0
2014,전남,전남,일반용1,2896.0,7867.0
2014,전남,전남,일반용2,33.0,2272.0
2014,전남,전남,집단에너지용,0.0,0.0
2014,전남,전남,취사용,5179.0,7916.0
2014,전남,해양,개별난방용,40809.0,20975.0
2014,전남,해양,냉난방용,13.0,2288.0
2014,전남,해양,산업용,153.0,62625.0
2014,전남,해양,수송용,1.0,3254.0
2014,전남,해양,업무난방용,386.0,2185.0
2014,전남,해양,연료전지용,,
2014,전남,해양,열병합용,17.0,18.0
2014,전남,해양,일반용1,1056.0,3077.0
2014,전남,해양,일반용2,21.0,527.0
2014,전남,해양,집단에너지용,1.0,1611.0
2014,전남,해양,취사용,2241.0,61.0
2014,전북,군산,개별난방용,90223.0,50625.0
2014,전북,군산,냉난방용,47.0,1701.0
2014,전북,군산,산업용,116.0,226697.0
2014,전북,군산,수송용,1.0,5041.0
2014,전북,군산,업무난방용,621.0,2213.0
2014,전북,군산,연료전지용,,
2014,전북,군산,열병합용,2.0,4418.0
2014,전북,군산,일반용1,1059.0,5384.0
2014,전북,군산,일반용2,0.0,0.0
2014,전북,군산,집단에너지용,0.0,0.0
2014,전북,군산,취사용,4485.0,5429.0
2014,전북,전북,개별난방용,289828.0,152744.0
2014,전북,전북,냉난방용,197.0,10466.0
2014,전북,전북,산업용,324.0,148451.0
2014,전북,전북,수송용,3.0,17835.0
2014,전북,전북,업무난방용,2722.0,6171.0
2014,전북,전북,연료전지용,,
2014,전북,전북,열병합용,1.0,57.0
2014,전북,전북,일반용1,7125.0,29206.0
2014,전북,전북,일반용2,0.0,0.0
2014,전북,전북,집단에너지용,2.0,455.0
2014,전북,전북,취사용,1041.0,28557.0
2014,전북,전북ES,개별난방용,88140.0,45588.0
2014,전북,전북ES,냉난방용,99.0,2569.0
2014,전북,전북ES,산업용,108.0,58994.0
2014,전북,전북ES,수송용,1.0,6649.0
2014,전북,전북ES,업무난방용,705.0,2703.0
2014,전북,전북ES,연료전지용,,
2014,전북,전북ES,열병합용,2.0,673.0
2014,전북,전북ES,일반용1,1571.0,5068.0
2014,전북,전북ES,일반용2,112.0,2415.0
2014,전북,전북ES,집단에너지용,4.0,1832.0
2014,전북,전북ES,취사용,9598.0,8686.0
2014,제주,제주,개별난방용,17559.0,7210.0
2014,제주,제주,냉난방용,13.0,2718.0
2014,제주,제주,산업용,0.0,0.0
2014,제주,제주,수송용,0.0,0.0
2014,제주,제주,업무난방용,23.0,1685.0
2014,제주,제주,연료전지용,,
2014,제주,제주,열병합용,0.0,0.0
2014,제주,제주,일반용1,107.0,1153.0
2014,제주,제주,일반용2,0.0,0.0
2014,제주,제주,집단에너지용,0.0,0.0
2014,제주,제주,취사용,0.0,1398.0
2014,충남,서해,개별난방용,101643.0,54225.0
2014,충남,서해,냉난방용,34.0,1060.0
2014,충남,서해,산업용,107.0,598932.0
2014,충남,서해,수송용,0.0,0.0
2014,충남,서해,업무난방용,760.0,2101.0
2014,충남,서해,연료전지용,,
2014,충남,서해,열병합용,2.0,106.0
2014,충남,서해,일반용1,1393.0,25908.0
2014,충남,서해,일반용2,0.0,0.0
2014,충남,서해,집단에너지용,1.0,2923.0
2014,충남,서해,취사용,4329.0,12358.0
2014,충남,중부,개별난방용,333485.0,170337.0
2014,충남,중부,냉난방용,302.0,11388.0
2014,충남,중부,산업용,405.0,469532.0
2014,충남,중부,수송용,2.0,14472.0
2014,충남,중부,업무난방용,3092.0,11268.0
2014,충남,중부,연료전지용,,
2014,충남,중부,열병합용,6.0,22280.0
2014,충남,중부,일반용1,4482.0,13028.0
2014,충남,중부,일반용2,1959.0,21270.0
2014,충남,중부,집단에너지용,7.0,9356.0
2014,충남,중부,취사용,24164.0,47650.0
2014,충남,충남,개별난방용,13025.0,7475.0
2014,충남,충남,냉난방용,19.0,304.0
2014,충남,충남,산업용,3.0,1043.0
2014,충남,충남,수송용,0.0,0.0
2014,충남,충남,업무난방용,217.0,4041.0
2014,충남,충남,연료전지용,,
2014,충남,충남,열병합용,0.0,84.0
2014,충남,충남,일반용1,360.0,1521.0
2014,충남,충남,일반용2,10.0,203.0
2014,충남,충남,집단에너지용,0.0,254.0
2014,충남,충남,취사용,272.0,1796.0
2014,충북,참빛충북,개별난방용,51724.0,32558.0
2014,충북,참빛충북,냉난방용,21.0,1061.0
2014,충북,참빛충북,산업용,91.0,55716.0
2014,충북,참빛충북,수송용,0.0,0.0
2014,충북,참빛충북,업무난방용,170.0,1444.0
2014,충북,참빛충북,연료전지용,,
2014,충북,참빛충북,열병합용,0.0,0.0
2014,충북,참빛충북,일반용1,681.0,4214.0
2014,충북,참빛충북,일반용2,0.0,0.0
2014,충북,참빛충북,집단에너지용,0.0,0.0
2014,충북,참빛충북,취사용,1695.0,85.0
2014,충북,충청ES,개별난방용,250092.0,164025.0
2014,충북,충청ES,냉난방용,357.0,8572.0
2014,충북,충청ES,산업용,373.0,362164.0
2014,충북,충청ES,수송용,3.0,20588.0
2014,충북,충청ES,업무난방용,6297.0,14037.0
2014,충북,충청ES,연료전지용,,
2014,충북,충청ES,열병합용,5.0,754.0
2014,충북,충청ES,일반용1,13143.0,25217.0
2014,충북,충청ES,일반용2,0.0,0.0
2014,충북,충청ES,집단에너지용,5.0,2720.0
2014,충북,충청ES,취사용,101678.0,4388.0
2015,강원,강원,개별난방용,100121.0,73789.0
2015,강원,강원,냉난방용,185.0,4101.0
2015,강원,강원,산업용,95.0,13713.0
2015,강원,강원,수송용,3.0,7990.0
2015,강원,강원,업무난방용,1560.0,6744.0
2015,강원,강원,연료전지용,,
2015,강원,강원,열병합용,28.0,1100.0
2015,강원,강원,일반용1,3917.0,16441.0
2015,강원,강원,일반용2,26.0,979.0
2015,강원,강원,집단에너지용,7.0,1219.0
2015,강원,강원,취사용,14308.0,592.0
2015,강원,참빛,개별난방용,21031.0,7232.0
2015,강원,참빛,냉난방용,9.0,234.0
2015,강원,참빛,산업용,0.0,0.0
2015,강원,참빛,수송용,0.0,0.0
2015,강원,참빛,업무난방용,257.0,1242.0
2015,강원,참빛,연료전지용,,
2015,강원,참빛,열병합용,0.0,0.0
2015,강원,참빛,일반용1,180.0,854.0
2015,강원,참빛,일반용2,13.0,3789.0
2015,강원,참빛,집단에너지용,0.0,0.0
2015,강원,참빛,취사용,0.0,2932.0
2015,강원,참빛영동,개별난방용,38179.0,23479.0
2015,강원,참빛영동,냉난방용,41.0,2663.0
2015,강원,참빛영동,산업용,28.0,4210.0
2015,강원,참빛영동,수송용,0.0,0.0
2015,강원,참빛영동,업무난방용,49.0,952.0
2015,강원,참빛영동,연료전지용,,
2015,강원,참빛영동,열병합용,0.0,0.0
2015,강원,참빛영동,일반용1,518.0,1970.0
2015,강원,참빛영동,일반용2,9.0,289.0
2015,강원,참빛영동,집단에너지용,0.0,0.0
2015,강원,참빛영동,취사용,541.0,84.0
2015,강원,참빛원주,개별난방용,106183.0,67933.0
2015,강원,참빛원주,냉난방용,119.0,3231.0
2015,강원,참빛원주,산업용,136.0,29265.0
2015,강원,참빛원주,수송용,2.0,8374.0
2015,강원,참빛원주,업무난방용,1027.0,4633.0
2015,강원,참빛원주,연료전지용,,
2015,강원,참빛원주,열병합용,3.0,840.0
2015,강원,참빛원주,일반용1,2443.0,7741.0
2015,강원,참빛원주,일반용2,31.0,4365.0
2015,강원,참빛원주,집단에너지용,4.0,831.0
2015,강원,참빛원주,취사용,3187.0,186.0
2015,경기,대륜,개별난방용,260818.0,156164.0
2015,경기,대륜,냉난방용,168.0,5105.0
2015,경기,대륜,산업용,621.0,82642.0
2015,경기,대륜,수송용,5.0,26771.0
2015,경기,대륜,업무난방용,3102.0,14052.0
2015,경기,대륜,연료전지용,,
2015,경기,대륜,열병합용,9.0,2229.0
2015,경기,대륜,일반용1,8600.0,23381.0
2015,경기,대륜,일반용2,73.0,3917.0
2015,경기,대륜,집단에너지용,9.0,7101.0
2015,경기,대륜,취사용,22587.0,36971.0
2015,경기,삼천리,개별난방용,1701861.0,909212.0
2015,경기,삼천리,냉난방용,1348.0,62094.0
2015,경기,삼천리,산업용,1924.0,1041698.0
2015,경기,삼천리,수송용,31.0,185868.0
2015,경기,삼천리,업무난방용,25678.0,119836.0
2015,경기,삼천리,연료전지용,,
2015,경기,삼천리,열병합용,331.0,124573.0
2015,경기,삼천리,일반용1,48445.0,189421.0
2015,경기,삼천리,일반용2,871.0,47173.0
2015,경기,삼천리,집단에너지용,43.0,64863.0
2015,경기,삼천리,취사용,730032.0,246422.0
2015,경기,서울,개별난방용,269783.0,156049.0
2015,경기,서울,냉난방용,468.0,12128.0
2015,경기,서울,산업용,401.0,85960.0
2015,경기,서울,수송용,10.0,63739.0
2015,경기,서울,업무난방용,8833.0,13307.0
2015,경기,서울,연료전지용,,
2015,경기,서울,열병합용,10.0,5464.0
2015,경기,서울,일반용1,21601.0,55374.0
2015,경기,서울,일반용2,351.0,10167.0
2015,경기,서울,집단에너지용,3.0,1496.0
2015,경기,서울,취사용,307388.0,47380.0
2015,경기,예스코,개별난방용,264716.0,170495.0
2015,경기,예스코,냉난방용,141.0,5301.0
2015,경기,예스코,산업용,609.0,12395.0
2015,경기,예스코,수송용,7.0,27873.0
2015,경기,예스코,업무난방용,1791.0,5426.0
2015,경기,예스코,연료전지용,,
2015,경기,예스코,열병합용,42.0,367.0
2015,경기,예스코,일반용1,9095.0,24128.0
2015,경기,예스코,일반용2,86.0,6107.0
2015,경기,예스코,집단에너지용,2.0,1757.0
2015,경기,예스코,취사용,26868.0,34014.0
2015,경기,인천,개별난방용,4382.0,1851.0
2015,경기,인천,냉난방용,10.0,341.0
2015,경기,인천,산업용,53.0,8708.0
2015,경기,인천,수송용,3.0,10916.0
2015,경기,인천,업무난방용,131.0,307.0
2015,경기,인천,연료전지용,,
2015,경기,인천,열병합용,0.0,0.0
2015,경기,인천,일반용1,192.0,682.0
2015,경기,인천,일반용2,1.0,231.0
2015,경기,인천,집단에너지용,0.0,0.0
2015,경기,인천,취사용,626.0,519.0
2015,경기,코원ES,개별난방용,437123.0,251686.0
2015,경기,코원ES,냉난방용,463.0,14613.0
2015,경기,코원ES,산업용,519.0,146918.0
2015,경기,코원ES,수송용,7.0,62475.0
2015,경기,코원ES,업무난방용,7364.0,28341.0
2015,경기,코원ES,연료전지용,,
2015,경기,코원ES,열병합용,44.0,943.0
2015,경기,코원ES,일반용1,18983.0,66905.0
2015,경기,코원ES,일반용2,263.0,12343.0
2015,경기,코원ES,집단에너지용,2.0,1374.0
2015,경기,코원ES,취사용,173408.0,62716.0
2015,경남,경남,개별난방용,561954.0,304896.0
2015,경남,경남,냉난방용,391.0,13840.0
2015,경남,경남,산업용,848.0,421858.0
2015,경남,경남,수송용,8.0,51253.0
2015,경남,경남,업무난방용,1486.0,16982.0
2015,경남,경남,연료전지용,,
2015,경남,경남,열병합용,12.0,3084.0
2015,경남,경남,일반용1,48207.0,46281.0
2015,경남,경남,일반용2,337.0,12390.0
2015,경남,경남,집단에너지용,2.0,12546.0
2015,경남,경남,취사용,50703.0,2945.0
2015,경남,경동,개별난방용,69365.0,31436.0
2015,경남,경동,냉난방용,40.0,1046.0
2015,경남,경동,산업용,256.0,94960.0
2015,경남,경동,수송용,2.0,5087.0
2015,경남,경동,업무난방용,272.0,969.0
2015,경남,경동,연료전지용,,
2015,경남,경동,열병합용,0.0,0.0
2015,경남,경동,일반용1,2897.0,7921.0
2015,경남,경동,일반용2,41.0,2897.0
2015,경남,경동,집단에너지용,1.0,15340.0
2015,경남,경동,취사용,27071.0,11256.0
2015,경남,지에스이,개별난방용,122210.0,66766.0
2015,경남,지에스이,냉난방용,81.0,2996.0
2015,경남,지에스이,산업용,57.0,37681.0
2015,경남,지에스이,수송용,2.0,11167.0
2015,경남,지에스이,업무난방용,409.0,1570.0
2015,경남,지에스이,연료전지용,,
2015,경남,지에스이,열병합용,2.0,686.0
2015,경남,지에스이,일반용1,2978.0,6050.0
2015,경남,지에스이,일반용2,66.0,3271.0
2015,경남,지에스이,집단에너지용,3.0,11114.0
2015,경남,지에스이,취사용,8693.0,419.0
2015,경북,대성,개별난방용,108140.0,46855.0
2015,경북,대성,냉난방용,168.0,3478.0
2015,경북,대성,산업용,139.0,43381.0
2015,경북,대성,수송용,3.0,20908.0
2015,경북,대성,업무난방용,347.0,1594.0
2015,경북,대성,연료전지용,,
2015,경북,대성,열병합용,2.0,0.0
2015,경북,대성,일반용1,1721.0,3699.0
2015,경북,대성,일반용2,95.0,2130.0
2015,경북,대성,집단에너지용,1.0,611.0
2015,경북,대성,취사용,2757.0,12204.0
2015,경북,대성청정,개별난방용,54282.0,27779.0
